# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth,Layer_7_depth,Layer_8_depth,Layer_9_depth
7.807024436050643601e+01,6.826916763040229341e+01,1.020000000000000000e+02,6.536920000000000073e+02,4.160780000000000314e+02,3.346200000000000045e+02,2.589080000000000155e+02,1.842099999999999795e+02,1.260739999999999981e+02,9.193599999999999284e+01,4.732000000000000739e+01,nan
7.807022653938209089e+01,6.826926477199940280e+01,1.030000000000000000e+02,6.536920000000000073e+02,4.160780000000000314e+02,3.359719999999999800e+02,2.592459999999999809e+02,1.852239999999999895e+02,1.260739999999999981e+02,9.193599999999999284e+01,4.732000000000000739e+01,nan
7.807020964819048459e+01,6.826936590501823332e+01,1.040000000000000000e+02,6.536920000000000073e+02,4.160780000000000314e+02,3.356339999999999577e+02,2.589080000000000155e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.193599999999999284e+01,4.732000000000000739e+01,nan
7.807019011780651851e+01,6.826945482111928243e+01,1.050000000000000000e+02,6.536920000000000073e+02,4.164159999999999968e+02,3.356339999999999577e+02,2.589080000000000155e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.193599999999999284e+01,4.732000000000000739e+01,nan
7.807017197217071214e+01,6.826955056654409759e+01,1.060000000000000000e+02,6.536920000000000073e+02,4.170919999999999845e+02,3.359719999999999800e+02,2.585699999999999932e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.193599999999999284e+01,4.732000000000000739e+01,nan
7.807015234786105395e+01,6.826963916239385810e+01,1.070000000000000000e+02,6.533539999999999281e+02,4.170919999999999845e+02,3.356339999999999577e+02,2.585699999999999932e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.227400000000000091e+01,4.732000000000000739e+01,nan
7.807013402786481038e+01,6.826973429386669068e+01,1.080000000000000000e+02,6.533539999999999281e+02,4.167540000000000191e+02,3.352959999999999923e+02,2.585699999999999932e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.227400000000000091e+01,4.732000000000000739e+01,nan
7.807011467301174434e+01,6.826982429237986594e+01,1.090000000000000000e+02,6.533539999999999281e+02,4.164159999999999968e+02,3.352959999999999923e+02,2.585699999999999932e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807009630038388082e+01,6.826991875954360012e+01,1.100000000000000000e+02,6.530159999999999627e+02,4.164159999999999968e+02,3.346200000000000045e+02,2.589080000000000155e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807007701443960457e+01,6.827000888510060861e+01,1.110000000000000000e+02,6.530159999999999627e+02,4.164159999999999968e+02,3.349579999999999700e+02,2.595840000000000032e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807005790183437455e+01,6.827010023258114302e+01,1.120000000000000000e+02,6.530159999999999627e+02,4.170919999999999845e+02,3.363100000000000023e+02,2.595840000000000032e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807003789953230921e+01,6.827018707675910036e+01,1.130000000000000000e+02,6.526779999999999973e+02,4.174300000000000637e+02,3.363100000000000023e+02,2.595840000000000032e+02,1.855619999999999834e+02,1.260739999999999981e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807001805904108949e+01,6.827027470447866619e+01,1.140000000000000000e+02,6.526779999999999973e+02,4.177679999999999723e+02,3.363100000000000023e+02,2.582319999999999709e+02,1.852239999999999895e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.807000105724880257e+01,6.827037414760778233e+01,1.150000000000000000e+02,6.526779999999999973e+02,4.177679999999999723e+02,3.336059999999999945e+02,2.578940000000000055e+02,1.848859999999999957e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806998530005630244e+01,6.827047912817489816e+01,1.160000000000000000e+02,6.526779999999999973e+02,4.174300000000000637e+02,3.336059999999999945e+02,2.578940000000000055e+02,1.848859999999999957e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806996659086921397e+01,6.827057230415830702e+01,1.170000000000000000e+02,6.523399999999999181e+02,4.174300000000000637e+02,3.336059999999999945e+02,2.578940000000000055e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806994523438571321e+01,6.827065043067828753e+01,1.180000000000000000e+02,6.523399999999999181e+02,4.174300000000000637e+02,3.336059999999999945e+02,2.578940000000000055e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806992856304448480e+01,6.827075225016990601e+01,1.190000000000000000e+02,6.523399999999999181e+02,4.170919999999999845e+02,3.356339999999999577e+02,2.578940000000000055e+02,1.852239999999999895e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806990865575181715e+01,6.827083893993079755e+01,1.200000000000000000e+02,6.523399999999999181e+02,4.167540000000000191e+02,3.352959999999999923e+02,2.578940000000000055e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806988711238433609e+01,6.827091666932066971e+01,1.210000000000000000e+02,6.520019999999999527e+02,4.164159999999999968e+02,3.352959999999999923e+02,2.582319999999999709e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806986630309863529e+01,6.827099891846860658e+01,1.220000000000000000e+02,6.520019999999999527e+02,4.164159999999999968e+02,3.349579999999999700e+02,2.609359999999999786e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806984739911136728e+01,6.827109070874406882e+01,1.230000000000000000e+02,6.520019999999999527e+02,4.160780000000000314e+02,3.349579999999999700e+02,2.582319999999999709e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806983172996069698e+01,6.827119633817675037e+01,1.240000000000000000e+02,6.520019999999999527e+02,4.164159999999999968e+02,3.366479999999999677e+02,2.582319999999999709e+02,1.845480000000000018e+02,1.264119999999999919e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806981007402126238e+01,6.827127290490589928e+01,1.250000000000000000e+02,6.516639999999999873e+02,4.164159999999999968e+02,3.366479999999999677e+02,2.585699999999999932e+02,1.845480000000000018e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806979065381993621e+01,6.827136141567986272e+01,1.260000000000000000e+02,6.516639999999999873e+02,4.164159999999999968e+02,3.366479999999999677e+02,2.609359999999999786e+02,1.845480000000000018e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806977278988352964e+01,6.827145826156589692e+01,1.270000000000000000e+02,6.516639999999999873e+02,4.177679999999999723e+02,3.366479999999999677e+02,2.605980000000000132e+02,1.845480000000000018e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806975285986605684e+01,6.827154533192403107e+01,1.280000000000000000e+02,6.516639999999999873e+02,4.181060000000000514e+02,3.366479999999999677e+02,2.605980000000000132e+02,1.848859999999999957e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806973483435933758e+01,6.827164115742412775e+01,1.290000000000000000e+02,6.516639999999999873e+02,4.154020000000000437e+02,3.342819999999999823e+02,2.599219999999999686e+02,1.862380000000000280e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806971542251179130e+01,6.827173027383898329e+01,1.300000000000000000e+02,6.513260000000000218e+02,4.154020000000000437e+02,3.366479999999999677e+02,2.602599999999999909e+02,1.862380000000000280e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806969482304646135e+01,6.827181334881595376e+01,1.310000000000000000e+02,6.513260000000000218e+02,4.154020000000000437e+02,3.366479999999999677e+02,2.592459999999999809e+02,1.859000000000000341e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806967703899412925e+01,6.827191065997209307e+01,1.320000000000000000e+02,6.513260000000000218e+02,4.154020000000000437e+02,3.363100000000000023e+02,2.592459999999999809e+02,1.859000000000000341e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806965847816456971e+01,6.827200402215184738e+01,1.330000000000000000e+02,6.513260000000000218e+02,4.157400000000000091e+02,3.363100000000000023e+02,2.592459999999999809e+02,1.855619999999999834e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806963782508056227e+01,6.827208720607829662e+01,1.340000000000000000e+02,6.513260000000000218e+02,4.164159999999999968e+02,3.363100000000000023e+02,2.582319999999999709e+02,1.855619999999999834e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806961844395210903e+01,6.827217714501749413e+01,1.350000000000000000e+02,6.513260000000000218e+02,4.164159999999999968e+02,3.359719999999999800e+02,2.595840000000000032e+02,1.859000000000000341e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806959751390611757e+01,6.827225871477429564e+01,1.360000000000000000e+02,6.513260000000000218e+02,4.164159999999999968e+02,3.359719999999999800e+02,2.595840000000000032e+02,1.859000000000000341e+02,1.267500000000000000e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806957744783142061e+01,6.827234505649626328e+01,1.370000000000000000e+02,6.513260000000000218e+02,4.164159999999999968e+02,3.349579999999999700e+02,2.595840000000000032e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806955639680271020e+01,6.827242498706800689e+01,1.380000000000000000e+02,6.513260000000000218e+02,4.167540000000000191e+02,3.352959999999999923e+02,2.592459999999999809e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806953705993963410e+01,6.827251412767162719e+01,1.390000000000000000e+02,6.513260000000000218e+02,4.167540000000000191e+02,3.359719999999999800e+02,2.592459999999999809e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806952047393313876e+01,6.827261625671640388e+01,1.400000000000000000e+02,6.513260000000000218e+02,4.167540000000000191e+02,3.356339999999999577e+02,2.592459999999999809e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806950104318947581e+01,6.827270603067508148e+01,1.410000000000000000e+02,6.513260000000000218e+02,4.167540000000000191e+02,3.369859999999999900e+02,2.592459999999999809e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806948101875303792e+01,6.827279272261000642e+01,1.420000000000000000e+02,6.509879999999999427e+02,4.164159999999999968e+02,3.369859999999999900e+02,2.592459999999999809e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806946029291508182e+01,6.827287477059321930e+01,1.430000000000000000e+02,6.509879999999999427e+02,4.174300000000000637e+02,3.369859999999999900e+02,2.595840000000000032e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806943940179492358e+01,6.827295592141774705e+01,1.440000000000000000e+02,6.509879999999999427e+02,4.170919999999999845e+02,3.369859999999999900e+02,2.589080000000000155e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806942098866583990e+01,6.827305048503480123e+01,1.450000000000000000e+02,6.509879999999999427e+02,4.167540000000000191e+02,3.369859999999999900e+02,2.589080000000000155e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806940064851559669e+01,6.827313496689865246e+01,1.460000000000000000e+02,6.509879999999999427e+02,4.170919999999999845e+02,3.352959999999999923e+02,2.592459999999999809e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806938025088793154e+01,6.827321959692187647e+01,1.470000000000000000e+02,6.509879999999999427e+02,4.174300000000000637e+02,3.356339999999999577e+02,2.585699999999999932e+02,1.862380000000000280e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806935910173960735e+01,6.827329950113174561e+01,1.480000000000000000e+02,6.506499999999999773e+02,4.167540000000000191e+02,3.356339999999999577e+02,2.589080000000000155e+02,1.859000000000000341e+02,1.270879999999999939e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806933888557560408e+01,6.827338513519379148e+01,1.490000000000000000e+02,6.506499999999999773e+02,4.157400000000000091e+02,3.356339999999999577e+02,2.592459999999999809e+02,1.862380000000000280e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806931669454689882e+01,6.827345797424871421e+01,1.500000000000000000e+02,6.506499999999999773e+02,4.177679999999999723e+02,3.359719999999999800e+02,2.592459999999999809e+02,1.865760000000000218e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806929416632537766e+01,6.827352885385747072e+01,1.510000000000000000e+02,6.506499999999999773e+02,4.177679999999999723e+02,3.373240000000000123e+02,2.585699999999999932e+02,1.859000000000000341e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806927298992168573e+01,6.827360884705352362e+01,1.520000000000000000e+02,6.506499999999999773e+02,4.174300000000000637e+02,3.373240000000000123e+02,2.589080000000000155e+02,1.859000000000000341e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806925207850959225e+01,6.827369040702291159e+01,1.530000000000000000e+02,6.506499999999999773e+02,4.177679999999999723e+02,3.373240000000000123e+02,2.589080000000000155e+02,1.862380000000000280e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.732000000000000739e+01,nan
7.806923154048830327e+01,6.827377416839976831e+01,1.540000000000000000e+02,6.509879999999999427e+02,4.177679999999999723e+02,3.373240000000000123e+02,2.589080000000000155e+02,1.862380000000000280e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.732000000000000739e+01,nan
7.806920968042381048e+01,6.827384974644327542e+01,1.550000000000000000e+02,6.509879999999999427e+02,4.177679999999999723e+02,3.373240000000000123e+02,2.616119999999999663e+02,1.862380000000000280e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.732000000000000739e+01,nan
7.806918801075124748e+01,6.827392658150459681e+01,1.560000000000000000e+02,6.506499999999999773e+02,4.181060000000000514e+02,3.373240000000000123e+02,2.605980000000000132e+02,1.862380000000000280e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.732000000000000739e+01,nan
7.806916807241215395e+01,6.827401344364356817e+01,1.570000000000000000e+02,6.506499999999999773e+02,4.184439999999999600e+02,3.373240000000000123e+02,2.602599999999999909e+02,1.865760000000000218e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.765800000000000836e+01,nan
7.806915145158467340e+01,6.827411458792968801e+01,1.580000000000000000e+02,6.506499999999999773e+02,4.184439999999999600e+02,3.373240000000000123e+02,2.605980000000000132e+02,1.865760000000000218e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.765800000000000836e+01,nan
7.806912985367542035e+01,6.827419127736904159e+01,1.590000000000000000e+02,6.506499999999999773e+02,4.187820000000000391e+02,3.373240000000000123e+02,2.609359999999999786e+02,1.865760000000000218e+02,1.274259999999999877e+02,9.295000000000001705e+01,4.765800000000000836e+01,nan
7.806910815908672419e+01,6.827426773124699366e+01,1.600000000000000000e+02,6.506499999999999773e+02,4.187820000000000391e+02,3.373240000000000123e+02,2.609359999999999786e+02,1.865760000000000218e+02,1.274259999999999877e+02,9.261199999999999477e+01,4.765800000000000836e+01,nan
7.806908722611986207e+01,6.827434928085772015e+01,1.610000000000000000e+02,6.506499999999999773e+02,4.187820000000000391e+02,3.376619999999999777e+02,2.609359999999999786e+02,1.869140000000000157e+02,1.277639999999999958e+02,9.295000000000001705e+01,4.765800000000000836e+01,nan
7.806906942561718665e+01,6.827444666304637622e+01,1.620000000000000000e+02,6.503120000000000118e+02,4.187820000000000391e+02,3.376619999999999777e+02,2.612740000000000009e+02,1.872520000000000095e+02,1.277639999999999958e+02,9.295000000000001705e+01,4.765800000000000836e+01,nan
